Playlist,Track ID,Artist,Track name,reducedGenre
DOMINANT-22,1zi7xx7UVEFkmKfv06H8x0,Drake,One Dance,Hip Hop
DOMINANT-22,47AUY6Kl6iiuSzZbOgwGF9,Trobi,Okee Shordy,Electronic
DOMINANT-22,0O4XHiuVt3dBaOzSI49BtF,MHD,Bella,Hip Hop
DOMINANT-22,2iRAGFv5AbqjEf1LL7yzgu,MHD,Bravo,Hip Hop
DOMINANT-22,5e7W7nBD5KG2KHCnazm1Hz,SFB,Shutdown,Hip Hop
DOMINANT-22,5W8OFf4lhZO0feWHR0Q7UG,Bokoesam,Go Go Club,Hip Hop
DOMINANT-22,7IPKXYU2rTMnrLW5IZ7ZI5,Dave,Verdansk,Hip Hop
DOMINANT-22,2R5QtRlttZTXXdom6Wol8j,Dopebwoy,Niet Alsof (feat. MHD),Hip Hop
DOMINANT-23,6bOOQCWa2Asgjd8KlmWSNO,Machine Girl,Dance in the Fire,Electronic
DOMINANT-23,7eChxNinWz10Maa2fB0rdR,EVABOY,RAW / BITCHES,Pop
DOMINANT-23,1ckxFDBKrcepE6pDmayXzP,Young Thug,Future Swag,Hip Hop
DOMINANT-23,5R7Jzwvsp6ZjNs3ABaSTno,EVABOY,Beat the shit out of the person,Pop
DOMINANT-23,3vZ1u0jae8aWLknMRsQ2JQ,Merky ACE,Greaze - Machine Girl Mix,Electronic
DOMINANT-23,3YVeaqhSFth8QAL45wO19L,Skrillex,RATATA,Electronic
DOMINANT-23,60xS8hPFTPwjZwZ5b2091p,Bladee,TL;DR,Hip Hop
DOMINANT-23,0ZDVI6PUnXePydGZL6Xo1k,Elias,Remember The Name,Hip Hop
DOMINANT-23,3FLB3fPamSkdhHNK4vEDZl,Machine Girl,Vainglorious Chorus,Electronic
DOMINANT-23,10P4luHAHr1o5kqDa8NDIU,quinn,i dont want that many friends in the first place,Pop
DOMINANT-24,3BfKUxdpnG24qXFYX2e5XU,Fabrizio Paterlini,Soffia la notte,Classical
DOMINANT-24,0ss80aDB5lOwjleseJxjK5,Kevin Penkin,Florence,Pop
DOMINANT-24,2g2Ggi6gqJiVD2knmkMEfM,Mélanie Laurent,Début,Pop
DOMINANT-24,1tLg4ZwpX9RYhgMlAXpe9R,Grandbrothers,Bloodflow,Electronic
DOMINANT-24,1x7Ts6pnwIwOOo0vSMNndW,Her,Her,Pop
DOMINANT-24,4SxoponB2oxqjuOSNYhTjb,Bonobo,All In Forms,Electronic
DOMINANT-24,5DFUsGW4Cmltv8Spd0u1aV,Max Richter,On The Nature Of Daylight,Classical
DOMINANT-24,1G2mAZQL8xfy9wRqC6fY6K,Jóhann Jóhannsson,A Sparrow Alighted upon our Shoulder,Classical
DOMINANT-24,1BncfTJAWxrsxyT9culBrj,Ludovico Einaudi,Experience,Classical
DOMINANT-24,3KjvdGGLX9oyAmPQGxTa2e,The Cinematic Orchestra,Time and Space,Electronic
DOMINANT-25,2EvHzeExlZaNwMy4lackHj,Marnie,Gold,Pop
DOMINANT-25,3veZOXtPSzUqguE6dqhx8s,Susie Suh,Taste of Your Tears,Pop
DOMINANT-25,4swbhwQntmAugfZVaAHIjJ,Röyksopp,Senior Living,Pop
DOMINANT-25,0NFau842hXdPQxJLyA19Dc,Röyksopp,Sparks,Pop
DOMINANT-25,3rnHE4lsm2YvqNq7NizPHH,Röyksopp,The Ladder,Pop
DOMINANT-25,2cSUXR0BEkEA97sYtQWTeA,Röyksopp,In Space,Pop
DOMINANT-25,1ldg5fnZoLiVQSYWVWDrK5,Susanne Sundfør,When,Pop
DOMINANT-25,6bsk7eOCpgt7WllclJVrFg,Susanne Sundfør,Moments,Pop
DOMINANT-25,4uZZFyCJ9Yzj6zEJUP8sGs,To Athena,Es Näscht,Electronic
DOMINANT-25,7FvMi5utqrYDCayehcjawJ,ionnalee,DUNES OF SAND,Electronic
DOMINANT-26,54KFQB6N4pn926IUUYZGzK,The Cinematic Orchestra,To Build A Home,Electronic
DOMINANT-26,0BjkVRVqxP1wcU78IB9qGr,Zaz,Le jardin des larmes (feat. Till Lindemann),Easy listening
DOMINANT-26,5zIllFUqQjHI8EvY1RBlem,Françoise Hardy,Soleil,Easy listening
DOMINANT-26,0zNMwL1RFQWkcYUPGTUFhs,Françoise Hardy,Suzanne,Easy listening
DOMINANT-26,7J8e4j9B3CeKSrO55sKwov,Alessia Cara,I Guess That's Why They Call It The Blues,Pop
DOMINANT-26,6Ng1s08wqHD72s1994jkoX,Solution,A Song for You,Rock
DOMINANT-26,5x3dGnrug2oN9CGbKO4WDU,The Alan Parsons Project,Children of the Moon,Rock
DOMINANT-26,5ZBjVFfYDwj3TeIfDHLWLN,Beth Gibbons,Floating On A Moment,Pop
DOMINANT-26,5Tu4oZ7Lo30EIvIHkIRBui,Jeroen van Veen,Mika's Song,Classical
DOMINANT-26,4Y69TaD4j4cMJLyXGefWUY,Vicki Brown,I'm The Willow,Pop
DOMINANT-27,2Zo1PcszsT9WQ0ANntJbID,Sabrina Carpenter,Feather,Pop
DOMINANT-27,55Am8neGJkdj2ADaM3aw5H,James Arthur,Train Wreck,Pop
DOMINANT-27,1kuGVB7EU95pJObxwvfwKS,Olivia Rodrigo,vampire,Pop
DOMINANT-27,3FAclTFfvUuQYnEsptbK8w,Amy Winehouse,Back To Black,R&B
DOMINANT-27,7pT6WSg4PCt4mr5ZFyUfsF,Alec Benjamin,If We Have Each Other,Pop
DOMINANT-27,7JJmb5XwzOO8jgpou264Ml,Shawn Mendes,There's Nothing Holdin' Me Back,Pop
DOMINANT-27,37LNNQNbL1YLyutBG6aWRx,OneRepublic,Rescue Me,Pop
DOMINANT-27,7kUljt0NM5sISL3OGNVxYd,Egzod,Royalty,Electronic
DOMINANT-27,6ZuahEctZD6w75peme58hm,Shawn Mendes,Wonder,Pop
DOMINANT-27,1QzFhzIOW7CyRJLpmq5CM0,OneRepublic,Counting Stars,Pop
DOMINANT-28,5fDj1YVNR04RtQNP4iYapO,Death Grips,No Love,Hip Hop
DOMINANT-28,1Mzm1CNqVxtwbCYhOo843s,Pink Floyd,Echoes - 2011 Remastered Version,Rock
DOMINANT-29,08mG3Y1vljYA6bvDt4Wqkj,AC/DC,Back In Black,Rock
DOMINANT-29,4o120XeV8els1S5bu7mzBX,Imagine Dragons,Eyes Closed,Pop
DOMINANT-29,3h5TiWTqGxjSjFrbruPFH9,YG Marley,Praise Jah In The Moonlight,Hip Hop
DOMINANT-29,4uHa280EJr5Fs9qYfjOCzR,Outsiders,Helicopter,Pop
DOMINANT-29,4SL2iWHt3azgITI04G5NpY,ATB,Your Love (9PM),Electronic
DOMINANT-29,5TswDbxMnxptgFTf6ZxvXQ,Baby Lasagna,Rim Tim Tagi Dim,Pop
DOMINANT-29,3kcKlOkQQEPVwxwljbGJ5p,Topic,Kernkraft 400 (A Better Day),Electronic
DOMINANT-29,285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,Hip Hop
DOMINANT-29,6W50hjKGZSc5K8QlVO3lx4,Dr Rude,Sweet Caroline,Electronic
DOMINANT-29,1TwbzKMxFBExaDEUWqQ832,Ran-D,Zombie,Electronic
DOMINANT-29,2XjeZEdPK7Qo66Z7ONp854,Airbourne,Back In the Game,Rock
DOMINANT-29,3rUrMlAgJFxVWQhySClFIs,Evil Activities,Nobody Said It Was Easy,Pop
DOMINANT-29,2aFS4tAGParUsGwz0I74LC,Wildstylez,Year Of Summer,Electronic
DOMINANT-29,0uHrMbMv3c78398pIANDqR,Joost,Europapa,Pop
DOMINANT-29,2hCc09htDSAQobdmbYWryY,FLEMMING,Alles Op Gevoel,Pop
DOMINANT-30,4YJUTdZ0Pgl0ZeNyHYXeLd,Queen,Love Of My Life - Remastered 2011,Rock
DOMINANT-30,1RN0sgrvDbHQetLEJItX49,Andrew Lloyd Webber,Close Every Door To Me,Easy listening
DOMINANT-30,0OIQxUqmzExTkME0S5dX0c,Diana Ross,"Ease On Down The Road #1 - From ""The Wiz"" Soundtrack",R&B
DOMINANT-30,0OH2nRfMpPOioibGdTVEii,Ēriks Ešenvalds,Only in Sleep,Classical
DOMINANT-30,47r7pm0fWKmneTjjbVKlCW,Leonard Bernstein,Candide: Overture,Classical
DOMINANT-30,6opPrJUpq4Pl5c84eCwLmo,Ennio Morricone,Gabriel's Oboe,Easy listening
DOMINANT-30,4hq68i62IU4a99zDDh5Y6w,Vienna Teng,The Hymn of Acxiom,Folk/Acoustic
DOMINANT-30,7gHc1qTfULiZEJufXZi83b,Alain Boublil,The Last Night Of The World - Original London Cast Recording/1989,Easy listening
DOMINANT-31,6ZFbXIJkuI1dVNWvzJzown,Hans Zimmer,Time,Easy listening
DOMINANT-31,5I9Cov6VfGvpiHe2k9EY9l,Steve Jablonsky,Infinite White,Classical
DOMINANT-31,1njhygLOG5xCfVwNPktfgW,Hans Zimmer,Lost but Won,Easy listening
DOMINANT-31,4J1Ssp6dIvKNhqL3LHFFRC,Chris Botti,Sevdah,Jazz
DOMINANT-31,6K5URy1zX1NVFkgY4uJx2V,Rolf Løvland,Lotus,New age
DOMINANT-31,1UAIwjuF5gTDdUZApD2pfM,Bill Douglas,Forest Hymn,New age
DOMINANT-31,6FLwmdmW77N1Pxb1aWsZmO,Enya,Only Time,World/Traditional
DOMINANT-31,54CAG8n70kKVbFV6l1zF4G,Karl Jenkins,Adiemus,New age
DOMINANT-31,6bk11TH82XrT5QUC1gDw9A,Secret Garden,Nocturne,New age
DOMINANT-31,1elGwF4VwkwglV4nCBPJtv,Hans Zimmer,Now We Are Free,Easy listening
DOMINANT-32,2WigMwGJysIh9fRnSJvpjn,Oxlade,KU LO SA - A COLORS SHOW,R&B
DOMINANT-32,17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Pop
DOMINANT-32,1d02igesB9DREknAVXRiBd,Reynmen,Renklensin,Hip Hop
DOMINANT-32,6BCYTbYrUoOMcPVHwtM8gY,Jonna Fraser,Toute La Night,Hip Hop
DOMINANT-32,4f5uzh7mwspPxZ9ir0EBJD,İdo Tatlıses,Gözlerle Iki Laf Etsem?,Pop
DOMINANT-32,4XO9kZEztAPhjhXMfKXJ5m,Nassi,Diali,Pop
DOMINANT-32,2CQ0S1zCT7QqmAh7Ke6Kso,Ozuna,Soso - Remix,Latin
DOMINANT-32,0bsQoa1Mq5b14qnoSXywgw,Tawsen,Pas pour moi,Pop
DOMINANT-32,37eGbhE1xVFSvcKkqGb6i1,Sean Paul,Contra La Pared,Pop
DOMINANT-32,4rjETY9SigSOwoIXYRQJUR,Ric Hassani,Only You,World/Traditional
DOMINANT-33,3Dy4REq8O09IlgiwuHQ3sk,ABBA,Waterloo,Pop
DOMINANT-33,1vXlbimYzL1wBy7xgpBoYz,Dolly Dots,Love Me Just a Little Bit More (Totally Hooked on You),Pop
DOMINANT-33,1pl9AysLfkI43dEBfrDepE,Paul de Leeuw,Vlieg Met Me Mee - Live,Pop
DOMINANT-33,4lBkLeU6LNgWzfbWPGm1c9,André Hazes Jr.,Leef,Pop
DOMINANT-33,2ql7wnYDF9eufAAIgVcKDQ,Nick & Simon,Kijk Omhoog,Pop
DOMINANT-33,2o4iWZOFE8kkl0tK66WADw,Marco Borsato,Dromen Zijn Bedrog,Pop
DOMINANT-33,5WUnHPV2GwtSnf72Q8efEY,Nick & Simon,Pak Maar M'n Hand,Pop
DOMINANT-33,7HPkvsnyQqQ6PmpLk7D7IR,Jan Smit,Als De Morgen Is Gekomen,Pop
DOMINANT-33,2Upwdf4DiIbRKvt9mZahAh,Rob De Nijs,Malle Babbe,Pop
DOMINANT-33,06c2L1gFGjdtqIDZ9lleH5,Anita Meyer,Why Tell Me Why,Pop
DOMINANT-34,1mKXFLRA179hdOWQBwUk9e,P!nk,Just Give Me a Reason (feat. Nate Ruess),Pop
DOMINANT-34,0KiB2uE0EvTyQueZFZrfTX,Het Groot I. J. E. Koor Rotterdam,Kind uit Efrata,World/Traditional
DOMINANT-34,3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Pop
DOMINANT-34,0e3yhVeNaTfKIWQRw9U9sY,Elton John,Sacrifice,Rock
DOMINANT-34,1pTGc8pwyo6xtgXBKCBcFn,Barbra Streisand,Woman in Love,Easy listening
DOMINANT-34,4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Pop
DOMINANT-34,7xGOvQukPKKQVLiJOPSmt0,George Michael,Don't Let the Sun Go Down on Me,Pop
DOMINANT-34,7MFUlLKfqXu2Usn4t5fLhN,Frida,To Turn The Stone,Pop
DOMINANT-34,3D9TYPbNo1nnTwE4eLKxnJ,ABBA,I Still Have Faith In You,Pop
DOMINANT-34,23JE4zEvrygF3m1qpLtmG0,George Frideric Handel,Who Shall Abide,Classical
DOMINANT-34,40iWYKlTSpWEBvNUblLAGe,George Frideric Handel,How Beautiful Are the Feet,Classical
DOMINANT-34,4S1VYqwfkLit9mKVY3MXoo,Alphaville,Forever Young,Pop
DOMINANT-34,2mRpKDnxoLXVk6dKXHDP2k,OG3NE,Lights and Shadows,Pop
DOMINANT-34,3ARUWZ4hryYXhp6X7KHcaD,ABBA,Don't Shut Me Down,Pop
DOMINANT-34,1JLn8RhQzHz3qDqsChcmBl,Foreigner,I Want to Know What Love Is - 1999 Remaster,Rock
